package name,reviewer name,review,rating
com.multipie.calibreandroid,Stefie O,great tool,4
com.multipie.calibreandroid,A Google user,Grrrrrrrrrr,1
com.multipie.calibreandroid,A Google user,"Sometimes have an issue when connecting through WiFi, but that's rare. My favourite app for managing my reading on my tablet",5
com.multipie.calibreandroid,A Google user,Couldn't get by without. It serves as a gateway between Calibre and fbReader. Kindle for Android is horrible and not usable for me - tried multiple times. Love fbReader.,5
com.multipie.calibreandroid,Michelle Glappa,"I have used this app for years, it's fantastic and works well. I have the main program on my laptop that this app uses to bring over all my books. I love the PC program and have used it for many years. Best Program ever!",5
com.multipie.calibreandroid,Prasad Chakkarapani,Good App for eBook library,5
com.multipie.calibreandroid,A Google user,"Excellent app which interfaces perfectly with the Caliber program and library  on my PC as well as with my Android reader of choice, Moon Reader.",5
com.multipie.calibreandroid,A Google user,love it. so easy to use,5
com.multipie.calibreandroid,Al Williams,Still trying new aspects.,5
com.multipie.calibreandroid,Ron HART,First Class. Easy to use.,5
com.multipie.calibreandroid,Will Graham,Perfect ebook library management,5
com.multipie.calibreandroid,robert seward,"If you don't have internet, it won't work. Simple as that. Even though it doesn't USE the internet to move books back and forth. Checks for licencing at Google play. If it didn't find it, you're done. So if you don't have internet on your router at the house, or are unable to use WiFi and Cellular data, it won't work. 3 years later, still doesn't work reliably.",3
com.multipie.calibreandroid,Daniel Cvelbar,I like the app. The grouping could be better designed as it looks a little out of place with the rest of the smooth look. The settings are well explained and rather intuitive.,4
com.multipie.calibreandroid,Axel Zuber,Best book manager across devices there is.,5
com.multipie.calibreandroid,Dennis Carwyr,This app is to connect Calibre running on a computer to a mobile device. That's all it does.,4
com.multipie.calibreandroid,Mick Chawner,Very solid and useable,5
com.multipie.calibreandroid,Christine Ongano,I have been using Calbre on my laptop for years & wished there was an easier way to access it on my Nook Samsung Tab. I finally searched & found Calibre Companion & it is so easy to use... even for a tech idiot like me!,5
com.multipie.calibreandroid,Nana Na,"Super amazing, works perfectly! (And very few bugs unlike other calibre cloud apps). I'm a lazy person and would love a setting that makes the Simple Search checkmark always checked :)",5
com.multipie.calibreandroid,A Google user,Works with my desktop calibre.,5
com.multipie.calibreandroid,Desdemona Van Tent,"Really wish the ""title"" section was also divided by categories for each letter like the author category and the series category. hope they add that (this is when you're connected you connect server)",3
com.multipie.calibreandroid,Mike Pearce,"The interface is so incredibly clunky. Dialog after never ending dialog and more sub-menus than you can imagine. When you connect to your Google Drive, navigation is super slow as it scans everything rather than let you just navigate to your library. Instead of a connect once thing like a normal app it's more like a switch, you are either connected or you're not. I have several Calibre catalog's and all I really want is the app to connect once to Google Drive, make note of which Calibre catalogs I have and then automatically sync their contents behind the scenes to my Android device with no further interactions. Then I want the app to show me my local on device catalogs up front, let me switch between these catalogs, browse the books,  mark books as read (and sync that status to Google Drive, and archive them from the main list) and open the book in my preferred reader. Instead this is the flow I have to use: whenever I add a new book to Calibre, have to go into CC reconnect to Google Drive, navigate to the catalog, click Titles so I view them all then sub-menu > Download All --   and then it tells me that 90% of my books don't have acceptable format/extensions.",1
com.multipie.calibreandroid,Nando P,It won't let me sign in with my One drive school account where I keep all my calibre content.,2
com.multipie.calibreandroid,A Google user,Great app. The best thing about it in my opinion is the ability to download metadata for books that lack it so when you open them in an e-reader they have covers and look nice on the virtual shelves... It's as easy as clicking a button and it scrapes Amazon and Google for relevant info and even provides you covers to choose from.,5
com.multipie.calibreandroid,A Google user,Nice...,5
com.multipie.calibreandroid,Jimmy Worrells Jr,Fantastic app! Works exactly as advertised.,5
com.multipie.calibreandroid,Thomas Adams,Just plain Un-user friendly. Can't find most of my books and hard to categorize by genre. Wish I could have my money back,1
com.multipie.calibreandroid,Gregory Sparks,"I use this app on my phone to easily find a book, author or series among my collection. If you have more than a few dozen ebooks, I recommend using this app along with the free Calibre program on your pc.",5
com.multipie.calibreandroid,Michael Story,Like it.,5
com.multipie.calibreandroid,tj kn,Please add capability to login to OneDrive Business account.,4
com.multipie.calibreandroid,Lynn DesLauriers,Love it!,5
com.multipie.calibreandroid,Daylene Alford,Works great,5
com.multipie.calibreandroid,Eric,Works well with fbreader and has become my kindle replacement.,5
com.multipie.calibreandroid,A Google user,great,5
com.multipie.calibreandroid,Lawrence Woodd,"Works great. If you are going to put a lot of books in (more than 2500), 
READ the instructions on setting up the file system and save yourself a lot 
of time.",5
com.multipie.calibreandroid,Russ Smith,Extremely useful app.,5
com.multipie.calibreandroid,A Google user,Great app. Does what it says on the tin. Perfect companion to Calibre.,5
com.multipie.calibreandroid,Loves2 Read,"Outstanding app that really helps me manage my library. I can access my 
books more easily, which helps me read more books. Great search feature.",5
com.multipie.calibreandroid,Sgt Grunt,"After a shaky start, this has turned into a good app. Easiest way to get 
books onto my tablet",4
com.multipie.calibreandroid,Jorge Villalobos,"<3 <3 <3  Feedback:  - There should be an option to select multiple books from the list (triggered by initial long press), so multiple books can be sent to Google Play Books (either batch or queued, don't know what GPB's API supports)  - ""Night-view"" list dividers should be dark grey (barely visible), to make UI less busy  - Alert/error messages can't be read in ""night-view""—they appear blacked-out  - If default fields are selected in the ""Extra info on book list"" setting, they should be removed from the default layout, to avoid repeated fields (e.g. series, author, etc.)",5
com.multipie.calibreandroid,Peaches H,Best in class,4
com.multipie.calibreandroid,Ariel Christal,Does exactly what I need it to do.,5
com.multipie.calibreandroid,A Google user,"If you use Calibre, this is a must-have.",5
com.multipie.calibreandroid,h k,"Fantastic app, so easy to use. I can transfer books from phone to laptop 
(or vice versa) in a matter of seconds. Thank you very much for creating 
this!",5
com.multipie.calibreandroid,Zb Kornecki,Excellent way to keep your library with you.,5
com.multipie.calibreandroid,Saul Diaz Infante Velasco,This app works.,5
com.multipie.calibreandroid,Karen Henry,"I love this thing!! After the last Kindle app update in December 2017, I think it was, that application became a piece of junk in my book. It just never worked right for me after that update. I also had older books I had gotten when I had a NOOK. I really wanted to get everything in one place, & Calibre proved the solution. Once I got Calibre companion on my Android phone & Android tablet? BOOM!!! The whole shebang works like a charm & I have my ENTIRE library available to me all in one spot. I'm an avid reader, & I LOVE the fact that with Calibre & Calibre companion, I NEVER lack for something to read!! Great job folks!",5
com.multipie.calibreandroid,Kira Wetuski,"Very customizable, easiest way to organize large ebook collection. Had no 
trouble syncing to the pc program either",5
com.multipie.calibreandroid,ane pham,"Great app. Just sometimes has issues with connecting as a wireless device 
to sync with pc. But besides that it's great.",5
com.multipie.calibreandroid,Saskia Zaitzieff,"Calibre is an excellent alternative to the mainstream library apps, I 
particularly like that it accepts most ebook formats. Thanks",5
com.multipie.calibreandroid,Momzy Moo,I can't live without Calibre!,5
com.multipie.calibreandroid,Brian Williams,No competition,5
com.multipie.calibreandroid,Travis Johnston,"Love this app I found Calibre years ago and I've never been disappointed by 
it. A great app!",5
com.multipie.calibreandroid,P. Twirleybutt,"After 2 years usage, loving this even more 😁",5
com.multipie.calibreandroid,Deb Nelson,"I connect Calibre Companion on my Samsung Note 10.1 2014 Edition and my 
Kindle Fire HDX 8.9. Works perfectly with both devices. Customer Support is 
amazing and helpful for troubleshooting any problems that may occur.",5
com.multipie.calibreandroid,Samuel Braunstein,Compete rubbish. Couldn't find my library. What a rip off.,1
com.multipie.calibreandroid,Sean Cuthbert,"Great app to connect your device to calibre ebook manager to sync up 
devices.",5
com.multipie.calibreandroid,Ghod Dhammit,Makes it easy to maintain my library across devices,5
com.multipie.calibreandroid,Shawn Girard,"Presentation is great, UX is a bit challenging, but can't view a full list of my books from my Calibre server, which has over 300 plus books. My list is always 20 books. Is there something that I am missing?",3
com.multipie.calibreandroid,neil booth,Been using it for years best ever would not be without it thoroughly recommend it try it you will be amazed,5
com.multipie.calibreandroid,Alvaro Rojas,I got a device with Android 8.1 and when I try to connect as a wireless device it says WiFi is off when it's not. I have no internet connection on WiFi right now but both devices are connected to the same network.,1
com.multipie.calibreandroid,Chris Turner,Brilliant app,5
com.multipie.calibreandroid,Rudy Lawver,"Love it! Works great with my PC and allows me to use any cloud service I wish to, including dropbox and Calibre's own cloud service.",5
com.multipie.calibreandroid,Ken Slauson,Excellent tool for mobile devices.,5
com.multipie.calibreandroid,Carlo CGC,Great,5
com.multipie.calibreandroid,Mike Richardson,Great app for helping organize e-book library. Clean and attractive!,5
com.multipie.calibreandroid,Denise Snyder,Just started using it. Easy to use.,5
com.multipie.calibreandroid,A Google user,"Seems to work as intended: copy a selected Calibre Library to my Android Tablet. Had some 'connection failures' at start, but now it works fine and fast. Seems like it has to get used to being connected (sounds spooky, I know) but IF connected, it transfers like a bob sledge from start to finish. My Calibre Mac version is half way the Middle Ages (OSX 7.6?), tablet is Acer with Android 6.something (me = no geek) and here we are: books I intended to be transferred were so in a few batches. Adjusted font size etc. Works.:-).",5
com.multipie.calibreandroid,Dieter Mitternacht,"I cannot connect to Calibre. Content server is active, wireless connection is active. But CC cannot find it. Quite useless, I am afraid.",2
com.multipie.calibreandroid,Trung Phan,Very good apps,5
com.multipie.calibreandroid,Damian Audley,Does exactly what it says.,5
com.multipie.calibreandroid,Jorge E. Gómez,"""Send shortcut to desktop"" is currently broken in Oreo.",3
com.multipie.calibreandroid,Glenn H,Great way to get your Calibre managed books onto your tablet or phone. I would love to edit tags on the device and then sync them back to my PC. Not sure why that's not possible but an indispensable app anyway.,5
com.multipie.calibreandroid,m e holdstock,brilliant book manager,5
com.multipie.calibreandroid,Jason Lammers,"Glad to see development on this app is still somewhat active. Still an indispensable app for me. You might consider giving the UI a material design makeover, but I'm certainly not going to mark of a star because you haven't--just a suggestion.",5
com.multipie.calibreandroid,Marlene Hailes,"Brilliant app, fully recommend it.",5
com.multipie.calibreandroid,Caius St George,Dam easy book transfer.  Just brilliant!,5
com.multipie.calibreandroid,John Cosgrave,Superb app for anyone with an ebook library. You can use the main Calibre program to store your books in the cloud and browse or download them to your device with this app.,5
com.multipie.calibreandroid,Kris,"I spent the better part of the long weekend trying to organize my books when I found a ton of them I had downloaded and forgotten about.  Of course, I didn't find THIS app until early this morning, but -- BAM!  In just a couple of minutes I can (1) download (2) add to Calibre on PC and (3) sync it to my phone.  I now have it all and can spend my time reading instead of messing with my files.  DEFINITELY worth the small fee.",5
com.multipie.calibreandroid,Kim Hartsfield,Get it.,5
com.multipie.calibreandroid,Dan Pampu,I find it very useful.,5
com.multipie.calibreandroid,A Google user,The perfect way to sync Calibre on my laptop with FBReader on my tablet. Easy  and quick to use.,5
com.multipie.calibreandroid,Joseph Goucher,I have used calibre desktop for a long time.   This companion is perfect for getting the book(s) onto my smartphone.,5
com.multipie.calibreandroid,A Google user,"In conjunction with Calibre, Companion has made a tedious task quite manageable. Moved and converted my large digital library to work with different E readers. I had been slowly growing frustrated with my proprietary  file type content provider/E reader and finally decided enough was enough. Time to remove MY property from their system. I appreciated the CC beta/trial version. It was reassuring to know that the product would work prior to purchase.",5
com.multipie.calibreandroid,A Google user,Works really well.  Syncs with Ubuntu desktop.,5
com.multipie.calibreandroid,William Zerbe,"It does far more than what I need, it's great.",5
com.multipie.calibreandroid,Sandra Dover,I love this app.  Easy to use.,5
com.multipie.calibreandroid,GrnLady2,I really like this app. Allows quick transfer from computer to phone via Wi-Fi.  Works seamless with Calibre.,5
com.multipie.calibreandroid,A Google user,"This is the best ebook manager period.  Coupled with Calibre on my PC, there is nothing even close to syncing my library.",5
com.multipie.calibreandroid,bluskyelin4me,"I use this app to load ALL my books onto my tablet. A wired connection to your PC isn't required. Unfortunately, you can only access the library currently open in the main Calibre program (on PC), so you do have to change libraries manually.  There is NO other app even remotely comparable.  If you use the main calibre on your PC, then you know. Without calibre companion, managing, syncing and reading my books on multiple devices would be a nightmare. 5+ Stars",5
com.multipie.calibreandroid,Bill Mitchell,Excellent app. Easy to connect and does everything I want.,5
com.multipie.calibreandroid,Trina Short,"Love this app. Lets me upload my ebooks with ease & without cables. I love that I can choose folders based on format, too.",5
com.multipie.calibreandroid,A Google user,Excellent way to sync books between Calibre on your PC and you mobile device.,5
com.multipie.calibreandroid,Robert Warren,Very good for getting books from my computer to my tablet.,4
com.multipie.calibreandroid,Lou Busch,"Used to be a favorite but since my phone upgraded to Oreo it won't connect. Update : something in the Oreo update made the""connect"" button all but invisible. I was trying it for the tenth time and accidentally hit a blank area on the menu bar. Voila..connected.",4
com.multipie.calibreandroid,Jessi Brown,I needed a way to easily access my calibre library. This is it.,5
com.multipie.calibreandroid,Elena SSF,"This isn't about annotation or bookmarks. This is about extremely easy access to the large collection that you have on calibre.   If you use calibre you absolutely want this app. If you don't use calibre then you can ignore it. On the other hand if you don't  use calibre and you have more than 20 or 30 e-books, then you're missing the best option out there.",5
com.multipie.calibreandroid,A Google user,Works really well with Calibre to manage my ebooks. Never had any issues with syncing.,5
com.multipie.calibreandroid,Anton Fourie,I would be lost without this excellent app,5
com.multipie.calibreandroid,Bridget Curry,"I use Calibre on my desktop and this app allows seamless sync with all my devices,  I've never had a problem with this app.  Just be aware that you can't actually read the books with it .",5
com.multipie.calibreandroid,Nomar Oscar Mora Tovar,Great app   But when I try to sync with my calibre via lan (no internet connection) the app says there is a problem with my license :-( why?!?!?!,5
com.multipie.calibreandroid,Edward H,Makes moving ebooks to your mobile from your Calibre library a snap.,5
com.multipie.calibreandroid,Alvin Lasanudin,Calibre companion is an excellent way to connect your android to your Calibre library. No longer I had to look for Calibre to transfer my ebooks to my tablet or smartphone.,5
com.multipie.calibreandroid,Ashfiqur Rahman,Nice app but more update needed. Especially it doesn't show book details like format & size information for books in cloud. You have to download the book to get all information. And there is no format based sorting option!! Pls fix this.,4
com.multipie.calibreandroid,Amber Russell,This app if simply fantastic! I can keep all of my ebooks synced between my tablet and Desktop without the hassle of breaking out the USB cords! It's super easy to use and looks nice as well.,5
com.multipie.calibreandroid,Inge Wolters,Does was it is supposed to do and even does it well.,5
com.multipie.calibreandroid,Ai Seantriana,Loving the app. But it need a easier way to update a downloaded file. It wont update/rewrite the earlier file that I downloaded into my device. A hassle for multi-chaptered online stories.,4
com.multipie.calibreandroid,Christophe Pallier,"Works beautifully with an old Sony PRS t1, Linux, Android...",5
com.multipie.calibreandroid,kevin Johnson,Won't let me select folders in OneDrive Edit: Copying the metadata.db file to the OneDrive  folder containing my ebooks fixes the problem.,5
com.multipie.calibreandroid,John James,Indispensable app for easy eBook management,5
com.multipie.calibreandroid,A Google user,Just got the app and all is great so far haven't tried or found all the functions or routines that I can do on it yet but as a first impression all is good so far.,4
com.multipie.calibreandroid,Dan Johnson,"My entire electronic library is always with me. I couldn't be more pleased.   Edit: Four years later and I'm still a dedicated user of Calibre Companion, both on my phone and tablets. The best ebook library organization software available.",5
com.multipie.calibreandroid,A Google user,Indispensable for the Calibre usrr,5
com.multipie.calibreandroid,Nina Raoof,Indespensible if you're a Calibre user.,5
com.multipie.calibreandroid,Jeroen Bakker,Works wonderfully well also with a library in the cloud. Really good response from the makers in the help forum.,5
com.multipie.calibreandroid,Antonio Candido,Excellent specially with connection to Calibre on Dropbox. Large number of customization options. Can sync read and read data flag with cloud calibre database,5
com.multipie.calibreandroid,Michael Jeltsch,Great app together with Calibre. Not a straight jacket as most other apps.,5
com.multipie.calibreandroid,George Forsythe,"Had been used to doing all my hand-held eBook reading on an old Sony PRS-6oo but my third one of them just died.  Anticipating this I have tried many different Android app readers and after trying over a dozen of them concluded that none had any decent ability to handle large libraries and organize them effectively as the Sony reader did.  Then I encountered Calibre Companion!  All of my library of 1500+ works is on Calibre and I rely heavily on grouping by series and order of title in these series.  Location of a particular title is much simplified by this, and tthe Sony reader's 'collections' supported it.  Calibre Companion is the only app I have found allowing me this convenience on any reader of my choice.  Although Not as straightforward as the Sony reader, I can at last rapidly search and find desired works without long, tedious linear searches or title searches.  While I'm still learning all of CC's many features, I'm becoming more satisfied with it every time I use it.",5
com.multipie.calibreandroid,Bev B,This app sucks.  I followed the connection directions to a tee and still cannot connect to the wireless server or the content server. what a waste of money,1
com.multipie.calibreandroid,Brent Menninger,Got the books from my computer to my tablet so I can read them and organize them. This is worked great for me,5
com.multipie.calibreandroid,Bruce Kelley,It has proved to be invaluable link between Calibre on my phone and Android reading apps. Well done!,5
com.multipie.calibreandroid,A Google user,Got this fabulous app when it first came out and I still love it.  Works seamlessly with Calibre and Moon Reader Pro. Highly recommended.,5
com.multipie.calibreandroid,Marcus Magrath,This is a must have for any book lover to organize their virtual library. It intergrates well with readers ( i use Moon+) and of course Calibre.,5
com.multipie.calibreandroid,Kelly Marshall,A Must have app for me. Works perfect with my pc's calibre library.,5
com.multipie.calibreandroid,Sven Medina,Great way to sync with Calibre,5
com.multipie.calibreandroid,Kris Kirk,I've been using Calibre for years. Absolutely the best reader out there!,5
com.multipie.calibreandroid,Jon Klein,"Easy-to-use does exactly what  says it does. If you read a lot and use Caliber, you should use this app",5
com.multipie.calibreandroid,Brian Wilson,"Doesn't work as I expected, its full of bugs and looks ugly as well!",1
com.multipie.calibreandroid,Panagiotis Panagopoulos,Does what it promised.,5
com.multipie.calibreandroid,Chip Mopkin,"I decided to leave a review when I saw a rude response the developers gave to a person who had trouble connecting the app to his cloud provider. I've been using this app for a while, and I can vouch that cloud connection in this app is a pain in the ass. You are required to connect every time you open the app, and in case with Google Drive which I use, it requires me to enter my password every time too. Even though, I select ""Do not ask for password on this computer again"". I don't know, maybe it's my network configuration too, but other similar apps manage to connect to my Calibre library in 2 (two) clicks. All of them. I tried them all, and am currently using Calibre-go, having swithed from this app some time ago. Before you guys decide to blame it on my network too, please try your competition and see how it's should be done.",1
com.multipie.calibreandroid,Ankush,A very good app for those using  calibre for organizing their books. Totally worth buying pro version. Keep improving guys.,4
com.multipie.calibreandroid,artsyashley1987,A must for anyone with a large collection of e-books!!!,5
com.multipie.calibreandroid,Murdock Hendrix,If you read ebooks you need this app.,5
com.multipie.calibreandroid,Kevin Vancouver,I rarely write reviews or buy apps but felt this app more than worthy. I connect thru Dropbox and it was easy as can be. Hats off to the developers!,5
com.multipie.calibreandroid,Ken Masters,"Fought with it unsuccessfully for too long to try to get it to work.  Heavens! Are we still still at the stage where users have to enter ip addresses and ports, etc? This requires a degree in computer science or access to someone with one just to get it to work. Maybe when you design an app that simply installs and then works, I'll use it.  Until then, uninstall.",1
com.multipie.calibreandroid,Dax Ehrhart,"Calibre Companion is a great app for transferring and managing ebooks on my phone. I read a lot of books on my phone, so it I use and appreciate CC often.",5
com.multipie.calibreandroid,John Baker,Works with no problem. Couldn't be easier to traansfer books.,5
com.multipie.calibreandroid,steve crowder,"This is simply beautiful. You wanna read? This whole Calibre ecosystem is fantastic. These guys are the pros at putting anything You wanna read on any device You want. If You really understand read files and what these guys have cobbled together, You'll find it effective. Highest praise I can give.",5
com.multipie.calibreandroid,Wayne Ayers,Great app for my tablet,5
com.multipie.calibreandroid,Simon Spero,"I've been using this app for years, and I can't imagine using a calibre library without it. The only real missing pieces are proper hierarchical groupings, and a little bit more on-device metadata editing (rating is one obvious example).",5
com.multipie.calibreandroid,Gwyn Spencer,Works great.,5
com.multipie.calibreandroid,Jan and Ross Jebdra,"This has worked flawlessly for me.  Using Calibre to manage my library is great, but being able to centrally monitor, select and sync a different list of books with different devices is even better. Combined with moon reader syncing reading positions via the cloud makes for a seamless reading experience. Early worth twice the price.",5
com.multipie.calibreandroid,Lauren Medders,"I have been using this almost as long as it has been available, and I love it! I use both calibre and MoonReader practically daily. This app let's me keep track of which books I have already read. The syncing is nearly flawless, the only trouble I ever have is when my Calibre server changes its IP address for some reason. I just go in and manually set it. I recently reset my Samsung Galaxy Note Pro 12.1, and the app has run smoothly and has been fast and responsive. Definitely deserves the 5 stars!",5
com.multipie.calibreandroid,Steve Smith,Excellent,5
com.multipie.calibreandroid,A Google user,Great bridge between windows and android calibre,5
com.multipie.calibreandroid,Christophe Grandsire-Koevoets,Great for organising and syncing your library. Works seamlessly with the desktop app.,5
com.multipie.calibreandroid,Pradeep Xaviour,Very useful and easy to acces,5
com.multipie.calibreandroid,Stuart Johnson,Invaluable for managing a large book collection on mobile devices. Helpful and responsive developer,5
com.multipie.calibreandroid,Clive Patenall,Essential partner for your pc or Mac-based e-book library.,5
com.multipie.calibreandroid,Nick Taylor,"Excellent adjunct to calibre! I use Aldiko which is great, but I wish there was an Android version of Calibre.",5
com.multipie.calibreandroid,A Google user,"Holy Cow, this is EXACTLY the app I've been looking for! So many ways to connect and sync to Calibre - nice job!",5
com.multipie.calibreandroid,A Google user,"Beats fiddling about with USB cables hands down. Easily worth the price of a beer! Edit: really only useful for transferring books to your device. As an on-device librarian, it's pretty poor, hasn't really been updated since Gingerbread: eg, it still doesn't remember where you were in the list of books after you finish one and rather than showing you the book you've just read, it scrolls back to the beginning of the list of books on your device. No group by date added either. Find myself using it less and less these days. Edit: Thanks Dev, ""Group By Data Added"" is indeed available.",4
com.multipie.calibreandroid,Itamar Kestenbaum,I will give 5 stars if you will add the ability to continue from last book when I close the app.,5
com.multipie.calibreandroid,Marc Mehlman,"Nice app, but it lacks a lot of the usefulness of calibre on Linux, Windows and apple.",4
com.multipie.calibreandroid,James Neumann,Love how easy it is to transfer my epub books from laptop to phone and tablet.,5
com.multipie.calibreandroid,A Google user,Easiest way with multiple devices!!,4
com.multipie.calibreandroid,Sian Humphrey,Essential app for me. Have a large ebook library and this helps keep it synced between my pc and android.,5
com.multipie.calibreandroid,bob charron,It's a really great way to manage your libraries on an android device. There has been nothing I've needed to do that the developers haven't already thought of. I have over 14000 books in calibre and now I can have them on my phone too. A truly spectacular app,5
com.multipie.calibreandroid,Sue Briggs,Brilliant app,4
com.multipie.calibreandroid,Turly O'Connor,"Great app for organising a subset of your Calibre library on your Android device. Note that you'll need an e-reader app to actually read the books (I use the excellent FBReader.) Suggestion @Devs, it'd be nice to see a ""Date Added"" grouping...",5
com.multipie.calibreandroid,Anna Carver,"I used to love this app when I was using an older Samsung Tab but since upgrading to a new Samsung tablet I can't get it to connect or even access library stored on device or on dropbox.  I have spent hours - oh well, I can live without it.",1
com.multipie.calibreandroid,Tanvi Damani,"I wish one could buy this across platforms. I have an iPad and an Android device. I bought it for my android but realized later that it is more useful for me on my iPad, but I don't want to pay twice for the same app. But I understand that developing for different platforms is different and that each platform has its own fees and things associated with it. I think this is just a general discontent I have with paid apps. This app was fairly easy to connect to my comp with WiFi and it transfered my books super quickly. I found a reader that accommodates multiple formats so that's good, but if we're paying for this app I do wish it had a reader in-built even if it means the size of the app increases. Anyhow, I still need to see whether or not it really does all I want it to. But so far it's a good app.",4
com.multipie.calibreandroid,James Meyer,"Useless. After 94 minutes of waiting for it to update the list of books on my device, I decided enough was enough.",1
com.multipie.calibreandroid,Rushikesh Kamalapurkar,Keeps saying databases corrupted. No response from the developers.,3
com.multipie.calibreandroid,A Google user,Awesome app,5
com.multipie.calibreandroid,Dave Jessee,Does exactly what it's supposed to do!,5
com.multipie.calibreandroid,Maria Ridley,"Doesn't give option to connect to OneDrive, where my Calibre library from computer is stored. But it says in description OneDrive works. Lies. It's not even an option.",2
com.multipie.calibreandroid,Kent Garringer,Indispensable.,5
com.multipie.calibreandroid,Lon Chaney,"Probably  use this app more than any other. It is absolutely the best way to connect to the  Calibre server on your PC or whatever. Took me ages before I realized that by using wireless device on the Calibre server, I could add and delete multiple books on my tablet really easily and  quickly.  Recommended.",5
com.multipie.calibreandroid,Michael Boyce,Superb,5
com.multipie.calibreandroid,Ian Burnell,"Was brilliant, and then you added cloud/Dropbox support too! Works beautifully.",5
com.multipie.calibreandroid,Robert Baucom,Simple the best!,5
com.multipie.calibreandroid,Loubirl Brown,Best app for books ever,5
com.multipie.calibreandroid,Susan H Beaty,"Great for transferring books from Calibre on my laptop to my tablet.  It keeps up with metadata so I can transfer ""date read"" back tho the laptop.  Not for reading books; a separate app is needed for that, but this is indispensable if you manage ebooks with Calibre",5
com.multipie.calibreandroid,Denise Kent,"I have used this since it first came out. I love it. But, why can't people understand it's a add on app for your calibre program. Not a separate program. Its not confusing. I have 4 devices, a laptop, an iPad, and 2 android tablets. It organizes my library of 17,000 books and after changing some settings it works great with Aldiko. What more can I ask for for $4.99. Thank you so much for writing this software. I don't think I could even begin to organize my ebooks without it.",5
com.multipie.calibreandroid,Dennis Bareis,Now I'll know if I've already read a book and which book in a series I'm up to!,5
com.multipie.calibreandroid,Roy Blumenthal,"New review: Something seems to have gone wrong with the way this app communicates with Dropbox. It no longer recognises my Calibre library in Dropbox. It sees the directory, but doesn't accept it. So the app is no longer useful to me. Old review: One of the best things about this app is that I don't have to have 4gb of books physically on my phone. Those books live in a Calibre library in my Dropbox folder. I just download whatever I need, and the cloud library status intact. Brilliant app.",1
com.multipie.calibreandroid,John M,An Excellent app that does exactly what it says. Very quick to connect and transfer files via wi fi.  I used to connect via the cable port but those days are long gone - this is much easier .,5
com.multipie.calibreandroid,Mat Marcus,This app together with Ebookdroid are one of the main reasons to have a phone,5
com.multipie.calibreandroid,Jeffrey,"Works seamlessly with Calibre's wireless server, plugged in via USB, and when the Calibre library & database are on Dropbox.",5
com.multipie.calibreandroid,Bilbo Dunion,I have used this app for over six years.  Migrating from the free version to the paid because of how excellent it is.  I find it works seamlessly with FBReader,5
com.multipie.calibreandroid,Jane Smith,I've used this for the last six months and it's been pretty good.,5
com.multipie.calibreandroid,Mike Lippert,If you're advanced enough to keep your books in a Calibre library on your computer you really want this app to copy back and forth and to organize the copies on your phone.,5
com.multipie.calibreandroid,john walton,Excellent. Does exactly what it should.,5
com.multipie.calibreandroid,Borism505,Great for synchronise PC calibre library with mobile ebook readers.,5
com.multipie.calibreandroid,Al,"Wasted my money. Bought this in a last ditch attempt to get my Nexxus 7 connected to my MacBook to share Calibre -- it didn't work at all, not in the slightest, and the obtuse help file did little but infuriate me. Please don't waste your money like I did.",1
com.multipie.calibreandroid,A Google user,Wish it had an integral reader like the original 'calibre' app did. Save having to find a usable alternative.,4
com.multipie.calibreandroid,Sandra Olson,Great companion for Calibre,5
com.multipie.calibreandroid,A Google user,Excellent App,5
com.multipie.calibreandroid,Alejandro Cerro,Best way to sync books from Calibre,5
com.multipie.calibreandroid,Dale Morris,"Doesn't work well with my samsung tab a6 7"". I must use SD card because of 8gig memory limitations with device and CC won't connect when using SD card. So far, I haven't found a work around. If it worked with SD card it would be an excellent app.",3
com.multipie.calibreandroid,Gabe O'Rielly,This app goes together with Calibre so well that it earns 6 stars out of 5,5
com.multipie.calibreandroid,Nyeeyah Waldron,Awesome app,5
com.multipie.calibreandroid,Waylon Adams,It does exactly what it claims and works very well.,5
com.multipie.calibreandroid,Patrick Cassidy,Does what it says and does it well...,5
com.multipie.calibreandroid,Dan Hanna,Super fast and easy way to move books from PC to tablet or phone. This app plus Calibre on your P C = a piece of cake.,5
com.multipie.calibreandroid,Sham Bhangal,"Seems to forget books if you add more than a few to it, which is crazy; the database should be reliable enough for book numbers to never be an issue.  CC is fine for adding a few tens of books, but if you don't remove the previous books when you add new ones, the book-list will eventually corrupt, and far sooner than you'd expect!  In the end I just bought a tablet that has dual boot (a cheap but very good Teclast Android/Windows10 dual boot retina tablet) and just installed Calibre on the Windows 10 part, then added the books via a 128GB SD card. (I'm a web developer and keep a large amount of resource books close to hand via the tablet).",3
com.multipie.calibreandroid,Adam Bowes,Awesome!,5
com.multipie.calibreandroid,A Google user,A thorough waste of money and more importantly my time. The support notes are confusing and less than helpful. I'm W10.,1
com.multipie.calibreandroid,maladean hudson,Great program!,4
com.multipie.calibreandroid,Ed Lipson,"Just install and connect to the Calibra server, no cables!!",5
com.multipie.calibreandroid,Stephen Shook,"Excellent, a must have for users of the pc version.",5
com.multipie.calibreandroid,A Google user,"I'm old-school and prefer to organize with folders instead of tags. If that exists here I haven't found it yet. Better than using just a plain reader though, by far.",4
com.multipie.calibreandroid,Paul Haenze,Does one thing and does it really well.,5
com.multipie.calibreandroid,John Breen,Excellent for ebook lovers,5
